year,name,rate,code
2001,Van Buren County,43.65,19177
2001,Wapello County,42.6,19179
2001,Warren County,34.85,19181
2001,Washington County,40.28,19183
2001,Wayne County,40.76,19185
2001,Webster County,35.13,19187
2001,Winnebago County,32.18,19189
2001,Winneshiek County,32.29,19191
2001,Woodbury County,32.3,19193
2001,Worth County,32.46,19195
2001,Wright County,34.95,19197
2000,Adair County,25.1,19001
2000,Adams County,27.31,19003
2000,Allamakee County,38.88,19005
2000,Appanoose County,33.1,19007
2000,Audubon County,22.55,19009
2000,Benton County,32.89,19011
2000,Black Hawk County,33.3,19013
2000,Boone County,23.93,19015
2000,Bremer County,34.89,19017
2000,Buchanan County,33.69,19019
2000,Buena Vista County,22.54,19021
2000,Butler County,31.41,19023
2000,Calhoun County,23.49,19025
2000,Carroll County,21.42,19027
2000,Cass County,25.24,19029
2000,Cedar County,35.53,19031
2000,Cerro Gordo County,31.96,19033
2000,Cherokee County,23,19035
2000,Chickasaw County,37.78,19037
2000,Clarke County,28.92,19039
2000,Clay County,25.83,19041
2000,Clayton County,35.68,19043
2000,Clinton County,36.82,19045
2000,Crawford County,22.32,19047
2000,Dallas County,24.23,19049
2000,Davis County,30.71,19051
2000,Decatur County,27.53,19053
2000,Delaware County,33.87,19055
2000,Des Moines County,34.37,19057
2000,Dickinson County,26.9,19059
2000,Dubuque County,33.84,19061
2000,Emmet County,28.37,19063
2000,Fayette County,36.6,19065
2000,Floyd County,34.77,19067
2000,Franklin County,31.33,19069
2000,Fremont County,25.98,19071
2000,Greene County,23.62,19073
2000,Grundy County,34.26,19075
2000,Guthrie County,23.73,19077
2000,Hamilton County,27.44,19079
2000,Hancock County,32.75,19081
2000,Hardin County,30.15,19083
2000,Harrison County,23.68,19085
2000,Henry County,31.8,19087
2000,Howard County,37.56,19089
2000,Humboldt County,31.38,19091
2000,Ida County,23.27,19093
2000,Iowa County,34.02,19095
2000,Jackson County,36.24,19097
2000,Jasper County,28.64,19099
2000,Jefferson County,32.36,19101
2000,Johnson County,34.07,19103
2000,Jones County,34.86,19105
2000,Keokuk County,35.04,19107
2000,Kossuth County,29.6,19109
2000,Lee County,31.97,19111
2000,Linn County,33.39,19113
2000,Louisa County,36.28,19115
2000,Lucas County,31.21,19117
2000,Lyon County,25.15,19119
2000,Madison County,26.89,19121
2000,Mahaska County,31.49,19123
2000,Marion County,29.39,19125
2000,Marshall County,29.22,19127
2000,Mills County,26.69,19129
2000,Mitchell County,35.6,19131
2000,Monona County,22.71,19133
2000,Monroe County,32.66,19135
2000,Montgomery County,26.6,19137
2000,Muscatine County,38.38,19139
2000,O'Brien County,26.03,19141
2000,Osceola County,26.32,19143
2000,Page County,30.98,19145
2000,Palo Alto County,26.4,19147
2000,Plymouth County,22.96,19149
2000,Pocahontas County,27.37,19151
2000,Polk County,24.82,19153
2000,Pottawattamie County,26.07,19155
2000,Poweshiek County,30.28,19157
2000,Ringgold County,27.69,19159
2000,Sac County,22.12,19161
2000,Scott County,36.49,19163
2000,Shelby County,22.55,19165
2000,Sioux County,24.44,19167
2000,Story County,25.8,19169
2000,Tama County,32.09,19171
2000,Taylor County,31.23,19173
2000,Union County,28.32,19175
2000,Van Buren County,30.85,19177
2000,Wapello County,34.02,19179
2000,Warren County,28.26,19181
2000,Washington County,32.94,19183
2000,Wayne County,30.78,19185
2000,Webster County,28.02,19187
2000,Winnebago County,32.75,19189
2000,Winneshiek County,38.76,19191
2000,Woodbury County,23.52,19193
2000,Worth County,33.55,19195
2000,Wright County,32.37,19197
